ID,Fwy,Dir,Name,City,County,Type,Lanes,Length,MS ID,Abs PM,CA PM,Latitude,Longitude,Exact
763767,110,S,GAGE,Los Angeles,Los Angeles,Off Ramp,1,,3063,17.29,17.36,33.980182,-118.281036,False
763769,110,S,EL SEGUNDO,Los Angeles,Los Angeles,Off Ramp,1,,3068,12.69,12.76,33.914535,-118.286578,False
763771,710,S,DEL AMO 1,Long Beach,Los Angeles,Off Ramp,1,,3084,5.99,10.95,33.848404,-118.20545,False
763773,5,S,VERDUGO,Burbank,Los Angeles,Off Ramp,1,,3105,145.47,28.9,34.176309,-118.30783,False
763777,10,W,OVERLAND,Los Angeles,Los Angeles,Off Ramp,2,,3114,4.305,R6.46,34.031891,-118.416029,False
763779,10,W,ROBERTSON,Los Angeles,Los Angeles,Off Ramp,1,,3115,5.655,R7.81,34.029948,-118.392928,False
763781,10,W,LA BREA 1,Los Angeles,Los Angeles,Off Ramp,1,,3118,8.085,R10.24,34.034256,-118.353711,False
763785,10,W,VERMONT 2,Los Angeles,Los Angeles,Off Ramp,1,,3144,11.795,R13.95,34.03706,-118.289279,False
763787,10,E,LA CIENEGA,Los Angeles,Los Angeles,Off Ramp,1,,3116,6.575,R8.73,34.036788,-118.379428,False
763789,10,E,VENICE,Los Angeles,Los Angeles,Off Ramp,1,,3136,6.855,R9.01,34.036314,-118.374796,False
763791,5,N,TRIGGS,Commerce,Los Angeles,Off Ramp,1,,3152,129.656,13.023,34.011295,-118.161135,False
763793,110,N,EL SEGUNDO,Los Angeles,Los Angeles,Off Ramp,1,,3178,12.79,12.86,33.915926,-118.285841,False
763795,110,N,MANCHESTER1,Los Angeles,Los Angeles,Off Ramp,2,,3181,15.81,15.88,33.958618,-118.280545,False
763798,110,N,GAGE,Los Angeles,Los Angeles,Off Ramp,1,,3184,17.61,17.68,33.984847,-118.280312,False
763800,110,N,VERNON,Los Angeles,Los Angeles,Off Ramp,1,,3187,19.09,19.16,34.006152,-118.280854,False
763802,110,N,KING,Los Angeles,Los Angeles,Off Ramp,1,,3188,19.4,19.47,34.010617,-118.280787,False
763804,10,E,LOS ANGELES,Los Angeles,Los Angeles,Off Ramp,1,,3215,13.625,15.78,34.031145,-118.260012,False
763806,10,E,SAN PEDRO ST,Los Angeles,Los Angeles,Off Ramp,1,,3216,14.055,16.21,34.028118,-118.253469,False
763808,10,E,CENTRAL AVE,Los Angeles,Los Angeles,Off Ramp,1,,3217,14.685,16.84,34.023654,-118.243938,False
763810,5,N,OLIVE,Burbank,Los Angeles,Off Ramp,1,,3223,145.903,29.27,34.179879,-118.312407,False
763812,5,S,BURBANK 2,Burbank,Los Angeles,Off Ramp,1,,3224,146.54,29.97,34.186899,-118.320813,False
763814,5,S,GARFIELD,Commerce,Los Angeles,Off Ramp,1,,3331,127.33,10.76,33.986224,-118.136014,False
763816,170,S,OXNARD,Los Angeles,Los Angeles,Off Ramp,1,,3389,3.606,R16.52,34.177662,-118.394466,False
763818,170,S,BURBANK,Los Angeles,Los Angeles,Off Ramp,1,,3390,3.046,R15.96,34.171634,-118.388333,False
763825,118,W,BALBOA 1,Los Angeles,Los Angeles,Off Ramp,2,,3520,41.211,R7.68,34.27815,-118.504149,False
763828,10,E,VIA VERDE,,Los Angeles,Off Ramp,1,,3759,39.09,40.59,34.068106,-117.83743,False
763830,10,E,TOWNE,Pomona,Los Angeles,Off Ramp,1,,3768,44.728,46.228,34.077002,-117.74444,False
763832,10,E,INDIAN HILL,Claremont,Los Angeles,Off Ramp,1,,3767,46.37,47.87,34.081722,-117.71693,False
763834,10,W,INDIAN HILL,Pomona,Los Angeles,Off Ramp,1,,3766,46.1,47.6,34.081821,-117.721638,False
763836,110,N,JS GIBSON,Los Angeles,Los Angeles,Off Ramp,1,,3829,1.58,R1.58,33.758627,-118.28954,False
763838,110,N,Harry S. Bridges,Los Angeles,Los Angeles,Off Ramp,3,,3830,2.77,2.84,33.772948,-118.279693,False
763842,110,N,ANAHEIM,Los Angeles,Los Angeles,Off Ramp,2,,3831,3.31,3.38,33.78064,-118.280253,False
763845,110,N,SEPULVEDA 1,,Los Angeles,Off Ramp,1,,3833,5.31,5.38,33.807904,-118.287726,False
763847,110,N,220TH,,Los Angeles,Off Ramp,1,,3835,6.77,6.84,33.82907,-118.28727,False
763849,110,N,TORRANCE,,Los Angeles,Off Ramp,1,,3836,7.91,7.98,33.845433,-118.285155,False
763851,57,N,DIAMOND BAR,Diamond Bar,Los Angeles,Off Ramp,2,,3975,14.017,R2.2,33.971554,-117.846408,False
763854,57,N,PATHFINDER,Diamond Bar,Los Angeles,Off Ramp,2,,3976,15.217,R3.4,33.988721,-117.842841,False
763857,57,N,TEMPLE EB,Pomona,Los Angeles,Off Ramp,3,,3978,17.977,6.16,34.04332,-117.800771,False
763861,57,S,TEMPLE 2,Pomona,Los Angeles,Off Ramp,3,,3981,18.172,6.27,34.044972,-117.8008,False
763864,57,S,SUNSET CROSSING,Diamond Bar,Los Angeles,Off Ramp,2,,3983,16.942,5.04,34.029739,-117.811086,False
763866,57,S,PATHFINDER,Diamond Bar,Los Angeles,Off Ramp,2,,3985,14.902,R3,33.981951,-117.842186,False
763869,57,S,DIAMOND BAR,Diamond Bar,Los Angeles,Off Ramp,2,,3986,13.722,R1.82,33.966993,-117.850185,False
763872,60,W,RESERVOIR,Pomona,Los Angeles,Off Ramp,2,,4038,30.331,R30.19,34.025038,-117.734229,False
763874,60,W,PHILLIPS RANCH,Pomona,Los Angeles,Off Ramp,1,,4041,28.011,R27.87,34.02492,-117.773748,False
763884,110,S,REDONDO BEACH,Los Angeles,Los Angeles,Off Ramp,1,,4443,11.04,11.11,33.890677,-118.285802,False
763886,110,N,REDONDO BEACH,Los Angeles,Los Angeles,Off Ramp,2,,4444,11.15,11.22,33.892333,-118.285489,False
763889,118,W,PRINCETON/LA AVE,Moorpark,Ventura,Off Ramp,1,,4574,19.949,T19,34.292599,-118.860081,False
763891,118,E,PRINCETON/LA AVE,Moorpark,Ventura,Off Ramp,1,,4575,20.289,T19.34,34.292788,-118.854026,False
763893,105,E,LAKEWOOD1,Downey,Los Angeles,Off Ramp,1,,4579,15.6,R15.6,33.9129,-118.143428,False
763895,10,E,GRAMERCY,Los Angeles,Los Angeles,Off Ramp,1,,2239,10.425,R12.58,34.036953,-118.313131,False
763897,5,N,WB 118 TO NB 5,Los Angeles,Los Angeles,Fwy-Fwy,1,,2453,156.143,39.51,34.26834,-118.444992,False
763915,10,W,FM WESTERN,Los Angeles,Los Angeles,Off Ramp,1,,2926,10.445,R12.6,34.037242,-118.312782,False
763917,10,W,ROBERTSON,Los Angeles,Los Angeles,On Ramp,1,,3115,5.655,R7.81,34.029948,-118.392928,False
763923,10,W,CRENSHAW 1,Los Angeles,Los Angeles,On Ramp,1,,3120,9.045,R11.2,34.035005,-118.337015,False
763929,10,E,SAN PEDRO ST,Los Angeles,Los Angeles,On Ramp,1,,3216,14.055,16.21,34.028118,-118.253469,False
763935,710,N,THIRD,,Los Angeles,On Ramp,1,,3470,19.437,24.43,34.032849,-118.170134,False
763939,110,S,FM 105 EB,Los Angeles,Los Angeles,On Ramp,1,,2913,13.38,13.45,33.923435,-118.281525,False
763943,110,S,FM 105 WB,Los Angeles,Los Angeles,On Ramp,1,,2919,13.37,13.44,33.923292,-118.281555,False
763947,10,W,FM 110 SB,Los Angeles,Los Angeles,On Ramp,1,,2927,12.585,14.74,34.038427,-118.275628,False
763963,10,E,LA BREA 1,Los Angeles,Los Angeles,Mainline,4,0.25,3138,8.075,R10.23,34.033989,-118.353882,False
763968,57,S,BREA CANYON,,Los Angeles,HOV,1,0.6,3974,13.162,R1.26,33.960374,-117.856055,False
763970,57,S,BREA CANYON,,Los Angeles,Mainline,4,0.6,3974,13.162,R1.26,33.960374,-117.856055,False
763975,5,N,MALT,Commerce,Los Angeles,Mainline,4,0.41,2022,127.933,11.3,33.992305,-118.141915,False
763980,5,S,MALT,Commerce,Los Angeles,Mainline,4,0.39,2022,127.87,11.3,33.992211,-118.142079,False
763985,5,N,GARNISH,Downey,Los Angeles,Mainline,4,0.77,2025,124.433,7.8,33.953085,-118.105015,False
763990,5,S,GARNISH,Downey,Los Angeles,Mainline,4,0.785,2025,124.37,7.8,33.952949,-118.105163,False
763995,170,N,ROSCOE 1,Los Angeles,Los Angeles,Mainline,3,1.04,3501,6.706,R19.62,34.220025,-118.409585,False
764026,10,E,HOOVER 2,Los Angeles,Los Angeles,Mainline,3,0.285,3145,12.215,14.37,34.037427,-118.282004,False
764032,110,N,ADAMS,Los Angeles,Los Angeles,Mainline,5,0.5,2194,20.53,20.6,34.026085,-118.275163,False
764037,110,S,ADAMS,Los Angeles,Los Angeles,Mainline,5,0.5,2194,20.53,20.6,34.026164,-118.275402,False
764050,10,W,20TH 1,Santa Monica,Los Angeles,Mainline,3,0.225,4842,0.775,R2.93,34.022411,-118.475871,False
764054,10,E,PURDUE,Los Angeles,Los Angeles,Mainline,4,0.465,2316,3.055,R5.21,34.030628,-118.437426,False
764059,10,W,PURDUE,Los Angeles,Los Angeles,Mainline,4,0.625,2316,3.055,R5.21,34.030785,-118.437468,False
764064,118,W,ATHERWOOD,Simi Valley,Ventura,Mainline,3,0.41,2621,26.031,R25.1,34.282447,-118.756252,False
764068,118,E,ATHERWOOD,Simi Valley,Ventura,Mainline,3,0.405,2621,26.031,R25.1,34.28215,-118.756247,False
764072,118,E,CALDWELL,Simi Valley,Ventura,Mainline,3,0.405,2629,25.131,R24.2,34.282147,-118.772116,False
764076,118,W,CALDWELL,Simi Valley,Ventura,Mainline,3,0.39,2629,25.131,R24.2,34.28245,-118.77212,False
764081,118,E,E OF MADERA,Simi Valley,Ventura,Mainline,3,0.3,2628,24.331,R23.4,34.2822,-118.786152,False
764085,118,W,E OF MADERA,Simi Valley,Ventura,Mainline,4,0.38,2628,24.331,R23.4,34.282499,-118.786157,False
764089,57,N,AUTO CENTER,San Dimas,Los Angeles,Mainline,5,1.303,4273,23.197,R11.38,34.11626,-117.823987,False
764094,57,N,VIA VERDE,San Dimas,Los Angeles,Off Ramp,2,,4280,20.517,R8.7,34.077854,-117.813757,False
764096,57,N,VIA VERDE,San Dimas,Los Angeles,Mainline,5,0.9,4280,20.517,R8.7,34.077854,-117.813757,False
764101,170,S,MAGNOLIA,Los Angeles,Los Angeles,Mainline,4,2.696,3391,2.346,R15.26,34.163266,-118.382094,False
764106,170,N,BURBANK,Los Angeles,Los Angeles,Mainline,4,0.67,3390,3.046,R15.96,34.171717,-118.388072,False
764115,170,N,VICTORY 1,Los Angeles,Los Angeles,Mainline,4,0.795,3388,4.246,R17.16,34.185311,-118.400538,False
764120,170,N,SHERMAN WAY,Los Angeles,Los Angeles,Mainline,4,1.23,3386,5.276,R18.19,34.200041,-118.403183,False
764125,10,E,FM 405 SB,Los Angeles,Los Angeles,Mainline,3,0.065,2924,3.575,R5.73,34.031646,-118.428509,False
764130,10,E,FM 405 NB,Los Angeles,Los Angeles,Mainline,4,0.215,2925,3.585,R5.74,34.03165,-118.428336,False
764151,5,S,BRANFORD 2,Los Angeles,Los Angeles,Mainline,4,0.275,2086,153.49,36.92,34.239278,-118.4168,False
764156,5,N,BRANFORD 2,Los Angeles,Los Angeles,Mainline,4,0.31,2086,153.553,36.92,34.239405,-118.416632,False
764161,118,W,COCHRAN,Simi Valley,Ventura,Mainline,4,0.44,2627,30.891,R29.96,34.281084,-118.671219,False
764165,118,E,COCHRAN,Simi Valley,Ventura,Mainline,4,0.545,2627,30.891,R29.96,34.28077,-118.671276,False
764169,118,W,STOW,Simi Valley,Ventura,Mainline,4,0.25,2626,30.231,R29.3,34.281773,-118.682707,False
764173,118,E,STOW,Simi Valley,Ventura,Mainline,4,0.275,2626,30.231,R29.3,34.281476,-118.682746,False
764177,118,W,KADOTA,Simi Valley,Ventura,Mainline,4,0.43,2625,29.231,R28.3,34.281788,-118.700269,False
764181,118,E,KADOTA,Simi Valley,Ventura,Mainline,4,0.49,2625,29.231,R28.3,34.281491,-118.700296,False
764185,118,E,TAPO ST,Simi Valley,Ventura,Mainline,4,0.41,2624,28.741,R27.81,34.281508,-118.708898,False
764189,118,W,TAPO ST,Simi Valley,Ventura,Mainline,4,0.475,2624,28.741,R27.81,34.281806,-118.708876,False
764193,118,E,COPPERFIELD,Simi Valley,Ventura,Mainline,3,0.47,2623,27.731,R26.8,34.282131,-118.72654,False
764197,118,W,COPPERFIELD,Simi Valley,Ventura,Mainline,3,0.405,2623,27.731,R26.8,34.282423,-118.726531,False
764201,10,W,E OF HOLT,West Covina,Los Angeles,Mainline,4,0.425,2101,37.9,39.4,34.068125,-117.857896,False
764206,10,W,W OF VIA VERDE,,Los Angeles,Mainline,4,0.475,2102,38.4,39.9,34.068452,-117.849214,False
764211,10,E,W OF VIA VERDE,West Covina,Los Angeles,Mainline,5,0.725,2102,38.4,39.9,34.068245,-117.849276,False
764217,10,E,HOLLENBECK,West Covina,Los Angeles,Mainline,4,0.513,2495,35.5,37,34.071994,-117.898791,False
764222,10,E,MEEKER,West Covina,Los Angeles,Mainline,4,0.49,2099,32.5,34,34.071267,-117.950956,False
764227,10,W,MEEKER,West Covina,Los Angeles,Mainline,4,0.44,2099,32.5,34,34.071436,-117.950986,False
764232,5,N,FLORENCE,Norwalk,Los Angeles,Mainline,3,0.8,3276,123.363,6.73,33.939747,-118.095531,False
764244,10,W,SYCAMORE,Los Angeles,Los Angeles,Mainline,4,0.3,2201,8.145,R10.3,34.034301,-118.352667,False
764249,10,E,SYCAMORE,Los Angeles,Los Angeles,Mainline,4,0.15,2201,8.145,R10.3,34.034036,-118.352661,False
764260,14,N,SAN FERNANDO,Los Angeles,Los Angeles,HOV,1,2.662,4672,2.062,R26.85,34.362535,-118.504833,False
764262,14,N,SAN FERNANDO,Los Angeles,Los Angeles,Mainline,3,2.662,4672,2.062,R26.85,34.362535,-118.504833,False
764267,14,N,PLACERITA 2,Los Angeles,Los Angeles,HOV,1,0.965,4676,3.482,R28.27,34.379368,-118.491328,False
764269,14,N,PLACERITA 2,Los Angeles,Los Angeles,Mainline,3,0.965,4676,3.482,R28.27,34.379368,-118.491328,False
764274,14,N,PLACERITA 1,Los Angeles,Los Angeles,HOV,1,0.71,4674,3.262,R28.05,34.377099,-118.494004,False
764276,14,N,PLACERITA 1,Los Angeles,Los Angeles,Mainline,3,0.71,4674,3.262,R28.05,34.377099,-118.494004,False
764281,14,S,PLACERITA 1,Los Angeles,Los Angeles,HOV,1,2.62,4673,3.092,R27.88,34.375451,-118.49629,False
764283,14,S,PLACERITA 1,Los Angeles,Los Angeles,Mainline,3,1.66,4673,3.092,R27.88,34.375451,-118.49629,False
764288,14,S,SIERRA HWY,Los Angeles,Los Angeles,HOV,1,0.83,4675,3.332,R28.12,34.377963,-118.493391,False
764290,14,S,SIERRA HWY,Los Angeles,Los Angeles,Mainline,3,0.83,4675,3.332,R28.12,34.377963,-118.493391,False
764295,14,S,GOLDEN VALLEY,Los Angeles,Los Angeles,HOV,1,1.3,4677,4.752,R29.54,34.391522,-118.474877,False
764297,14,S,GOLDEN VALLEY,Los Angeles,Los Angeles,Mainline,3,1.3,4677,4.752,R29.54,34.391522,-118.474877,False
764302,14,N,GOLDEN VALLEY,Los Angeles,Los Angeles,HOV,1,1.42,4678,5.192,R29.98,34.394808,-118.468198,False
764304,14,N,GOLDEN VALLEY,Los Angeles,Los Angeles,Mainline,3,1.42,4678,5.192,R29.98,34.394808,-118.468198,False
764309,14,S,VIA PRINCESSA 1,Los Angeles,Los Angeles,HOV,1,0.785,4680,5.932,R30.72,34.401271,-118.457631,False
764311,14,S,VIA PRINCESSA 1,Los Angeles,Los Angeles,Mainline,3,0.785,4680,5.932,R30.72,34.401271,-118.457631,False
764316,14,N,VIA PRINCESSA 2,Los Angeles,Los Angeles,HOV,1,1.735,4681,6.322,R31.11,34.404207,-118.451727,False
764318,14,N,VIA PRINCESSA 2,Los Angeles,Los Angeles,Mainline,3,1.735,4681,6.322,R31.11,34.404207,-118.451727,False
764322,14,S,VIA PRINCESSA 2,Los Angeles,Los Angeles,Mainline,3,1.266,4681,6.322,R31.11,34.404382,-118.451878,False
764336,110,N,ADAMS,Los Angeles,Los Angeles,Off Ramp,1,,2194,20.53,20.6,34.026085,-118.275163,False
764338,170,S,MAGNOLIA,Los Angeles,Los Angeles,Off Ramp,1,,3391,2.346,R15.26,34.163266,-118.382094,False
764353,14,N,PLACERITA EB,Los Angeles,Los Angeles,Off Ramp,1,,4674,3.262,R28.05,34.377099,-118.494004,False
764355,14,S,GOLDEN VALLEY,Los Angeles,Los Angeles,Off Ramp,1,,4677,4.752,R29.54,34.391522,-118.474877,False
764357,14,N,GOLDEN VALLEY,Los Angeles,Los Angeles,Off Ramp,1,,4678,5.192,R29.98,34.394808,-118.468198,False
764359,14,N,VIA PRINCESSA 2,Los Angeles,Los Angeles,Off Ramp,1,,4681,6.322,R31.11,34.404207,-118.451727,False
764365,10,W,20TH 1,Santa Monica,Los Angeles,On Ramp,1,,4842,0.775,R2.93,34.022411,-118.475871,False
764371,57,N,VIA VERDE,San Dimas,Los Angeles,On Ramp,1,,4280,20.517,R8.7,34.077854,-117.813757,False
764377,170,S,MAGNOLIA,Los Angeles,Los Angeles,On Ramp,1,,3391,2.346,R15.26,34.163266,-118.382094,False
764386,57,N,CAMPUS TO 10 EB ONLY,Pomona,Los Angeles,On Ramp,1,,4558,19.117,R7.3,34.059539,-117.804678,False
764393,5,N,FLORENCE,Norwalk,Los Angeles,On Ramp,1,,3276,123.363,6.73,33.939747,-118.095531,False
764398,14,N,SAN FERNANDO,Los Angeles,Los Angeles,On Ramp,1,,4672,2.062,R26.85,34.362535,-118.504833,False
764401,14,N,PLACERITA WB,Los Angeles,Los Angeles,On Ramp,1,,4676,3.482,R28.27,34.379368,-118.491328,False
764403,14,N,PLACERITA EB,Los Angeles,Los Angeles,On Ramp,1,,4674,3.262,R28.05,34.377099,-118.494004,False
764405,14,S,PLACERITA 1,Los Angeles,Los Angeles,On Ramp,1,,4673,3.092,R27.88,34.375451,-118.49629,False
764407,14,S,SIERRA HWY,Los Angeles,Los Angeles,On Ramp,1,,4675,3.332,R28.12,34.377963,-118.493391,False
764409,14,S,GOLDEN VALLEY,Los Angeles,Los Angeles,On Ramp,1,,4677,4.752,R29.54,34.391522,-118.474877,False
764411,14,N,GOLDEN VALLEY,Los Angeles,Los Angeles,On Ramp,1,,4678,5.192,R29.98,34.394808,-118.468198,False
764413,14,S,VIA PRINCESSA 1,Los Angeles,Los Angeles,On Ramp,1,,4680,5.932,R30.72,34.401271,-118.457631,False
764415,14,N,VIA PRINCESSA 2,Los Angeles,Los Angeles,On Ramp,1,,4681,6.322,R31.11,34.404207,-118.451727,False
764417,5,S,WESTERN 1,Glendale,Los Angeles,Mainline,4,0.25,3101,144.23,27.66,34.162761,-118.294541,False
764418,60,W,SOTO,Los Angeles,Los Angeles,Mainline,4,0.799,3087,0.624,.45,34.029636,-118.217534,False
764420,57,S,CAMPUS,Pomona,Los Angeles,Mainline,3,0.56,4558,19.202,R7.3,34.059467,-117.804897,False
764424,170,N,OXNARD,Los Angeles,Los Angeles,Mainline,4,0.6,3389,3.686,R16.6,34.178805,-118.394742,False
764425,91,W,FIGUEROA,Los Angeles,Los Angeles,Mainline,3,0.698,2256,0.558,R6.56,33.872808,-118.281181,False
764427,110,S,EXPOSITION2,Los Angeles,Los Angeles,HOV,2,2.6,3189,19.93,20,34.018314,-118.280127,False
764430,170,N,ARLETA,Los Angeles,Los Angeles,Mainline,2,0.606,3499,7.356,R20.27,34.230591,-118.409589,False
764435,5,N,TRIGGS,Commerce,Los Angeles,Mainline,4,0.36,3152,129.656,13.023,34.011295,-118.161135,False
764556,405,S,PACIFIC,Long Beach,Los Angeles,HOV,1,0.425,3031,30.992,7.22,33.824728,-118.201883,False
764559,405,S,VERMONT,,Los Angeles,HOV,1,0.315,3046,37.082,13.31,33.85914,-118.289912,False
764561,405,S,ROSECRANS 2,Hawthorne,Los Angeles,HOV,1,0.205,3056,43.132,19.36,33.903772,-118.370548,False
764563,405,S,EL SEGUNDO 2,,Los Angeles,HOV,1,0.15,3058,44.162,20.39,33.918905,-118.369777,False
764565,405,N,AVALON,Carson,Los Angeles,HOV,1,0.46,3083,35.092,11.32,33.840237,-118.264144,False
764567,405,S,JEFFERSON,,Los Angeles,Mainline,4,0.37,3195,49.602,25.83,33.986242,-118.398076,False
764572,405,S,MANCHESTER 2,Inglewood,Los Angeles,Mainline,5,0.605,3357,47.242,23.47,33.963142,-118.369897,False
764578,405,S,LA CIENEGA,Inglewood,Los Angeles,Mainline,4,0.39,3360,47.382,23.61,33.965086,-118.370528,False
764583,405,N,LA CIENEGA,Inglewood,Los Angeles,Mainline,4,0.39,3360,47.382,23.61,33.965167,-118.370291,False
764588,405,S,IMPERIAL WB,Los Angeles,Los Angeles,HOV,1,0.46,3364,44.962,R21.19,33.930217,-118.368535,False
764590,405,S,IMPERIAL WB,Los Angeles,Los Angeles,Mainline,5,0.143,3364,44.962,R21.19,33.930217,-118.368535,False
764596,405,S,IMPERIAL EB,,Los Angeles,HOV,1,0.295,3365,44.852,R21.08,33.928621,-118.368522,False
764598,405,S,IMPERIAL EB,,Los Angeles,Mainline,5,0.295,3365,44.852,R21.08,33.928621,-118.368522,False
764604,405,S,ARTESIA 1,Torrance,Los Angeles,Mainline,4,0.33,3371,40.242,16.47,33.871474,-118.341378,False
764609,405,S,CRENSHAW,Torrance,Los Angeles,HOV,1,0.52,3372,39.282,15.51,33.864701,-118.327312,False
764611,405,S,190TH,Torrance,Los Angeles,HOV,1,0.575,3373,38.292,14.52,33.85998,-118.31095,False
764613,405,N,190TH,Torrance,Los Angeles,HOV,1,0.31,3373,38.292,14.52,33.86017,-118.310871,False
764615,405,S,SHERMAN WAY 2,Los Angeles,Los Angeles,HOV,1,0.47,3508,66.222,42.45,34.202228,-118.473512,False
764617,101,N,LOST HILLS,90310.0,Los Angeles,Mainline,4,0.95,4161,33.419,32.06,34.140221,-118.71195,False
764622,101,S,LINDERO 2,Westlake Village,Los Angeles,Mainline,4,0.793,4169,38.912,37.58,34.149194,-118.804893,False
764627,101,S,LINDERO 1,Westlake Village,Los Angeles,Mainline,4,0.755,4168,38.702,37.37,34.148124,-118.801429,False
764632,101,S,PALO COMADO CYN,Agoura Hills,Los Angeles,Mainline,4,0.56,4172,35.092,33.76,34.143077,-118.739279,False
764637,101,S,LIBERTY CANYON RD 1,,Los Angeles,Mainline,4,0.515,4173,33.882,32.55,34.138582,-118.720114,False
764641,101,S,LOST HILLS,,Los Angeles,Mainline,4,0.375,4174,33.162,31.83,34.141371,-118.708131,False
764646,101,S,LAS VIRGENES 2,90310.0,Los Angeles,Mainline,4,0.3,4175,32.582,31.25,34.14622,-118.699888,False
764657,405,S,TRUCK SCALE 2,Carson,Los Angeles,HOV,1,0.375,2044,35.822,12.05,33.847883,-118.272889,False
764659,405,N,TRUCK SCALE 1,Carson,Los Angeles,HOV,1,0.365,2045,35.592,11.82,33.845809,-118.269724,False
764661,405,N,REDONDO,Long Beach,Los Angeles,HOV,1,0.385,2048,27.768,3.82,33.807173,-118.150983,False
764663,405,S,REDONDO,Long Beach,Los Angeles,HOV,1,0.42,2048,27.768,3.82,33.806934,-118.151138,False
764665,405,S,CLARK,Long Beach,Los Angeles,HOV,1,0.26,2049,26.688,2.74,33.802703,-118.13339,False
764667,405,N,CLARK,Long Beach,Los Angeles,HOV,1,0.415,2049,26.688,2.74,33.802923,-118.133344,False
764669,405,S,137TH,Hawthorne,Los Angeles,HOV,1,0.37,2054,43.342,19.57,33.90684,-118.370538,False
764671,405,S,N OF 90,Culver City,Los Angeles,Mainline,4,0.505,2420,49.922,26.15,33.990121,-118.401139,False
764676,405,N,LONG BEACH,Signal Hill,Los Angeles,HOV,1,0.285,2535,30.042,6.27,33.816753,-118.18802,False
764680,405,S,PACIFIC,Long Beach,Los Angeles,Off Ramp,1,,3031,30.992,7.22,33.824728,-118.201883,False
764682,405,N,EL SEGUNDO WB,,Los Angeles,Off Ramp,1,,3058,44.162,20.39,33.918874,-118.36955,False
764684,101,S,VINELAND,Los Angeles,Los Angeles,Off Ramp,2,,3171,12.518,11.17,34.147297,-118.371049,False
764686,405,S,JEFFERSON,,Los Angeles,Off Ramp,3,,3195,49.602,25.83,33.986242,-118.398076,False
764690,405,N,SUNSET,Los Angeles,Los Angeles,Off Ramp,1,,3205,56.732,32.96,34.07238,-118.466123,False
764692,405,N,MORAGA,Los Angeles,Los Angeles,Off Ramp,1,,3206,57.192,33.42,34.077939,-118.470493,False
764694,405,N,GETTY / SEPULVEDA,Los Angeles,Los Angeles,Off Ramp,1,,3207,58.482,34.71,34.095833,-118.476524,False
764696,405,N,SKIRBALL/MULHOLLAND,Los Angeles,Los Angeles,Off Ramp,1,,3208,60.702,36.93,34.125144,-118.47636,False
764698,101,N,MELROSE,Los Angeles,Los Angeles,Off Ramp,1,,3279,6.128,4.78,34.083079,-118.297553,False
764700,405,N,CENTURY 1,Inglewood,Los Angeles,Off Ramp,3,,3354,46.452,22.68,33.951752,-118.368991,False
764704,405,S,LA CIENEGA,Inglewood,Los Angeles,Off Ramp,1,,3360,47.382,23.61,33.965086,-118.370528,False
764706,405,S,EL SEGUNDO EB,,Los Angeles,Off Ramp,2,,3366,44.072,20.3,33.91767,-118.370052,False
764709,101,N,WHITE OAK,Los Angeles,Los Angeles,Off Ramp,1,,3416,21.699,20.34,34.171285,-118.520359,False
764711,101,N,TAMPA,Los Angeles,Los Angeles,Off Ramp,1,,3404,23.719,22.36,34.17368,-118.555198,False
764713,101,N,WINNETKA,Los Angeles,Los Angeles,Off Ramp,1,,3405,24.759,23.4,34.171556,-118.573031,False
764715,101,S,LAUREL CANYON,Los Angeles,Los Angeles,Off Ramp,1,,3398,14.067,12.75,34.154314,-118.394541,False
764717,405,S,SHERMAN WAY,Los Angeles,Los Angeles,Off Ramp,1,,3509,66.232,42.46,34.202373,-118.473507,False
764719,405,N,BURBANK 2,Los Angeles,Los Angeles,Off Ramp,1,,3512,64.102,40.33,34.172831,-118.467569,False
764721,10,E,FREMONT,Alhambra,Los Angeles,Off Ramp,1,,3725,20.9,22.4,34.069016,-118.149713,False
764723,10,W,TEMPLE CITY,El Monte,Los Angeles,Off Ramp,1,,3797,26.13,27.63,34.072661,-118.059491,False
764727,101,N,LINDERO 1,Westlake Village,Los Angeles,Off Ramp,3,,4166,38.839,37.48,34.148901,-118.803161,False
764731,101,S,LINDERO 2,Westlake Village,Los Angeles,Off Ramp,1,,4169,38.912,37.58,34.149194,-118.804893,False
764733,101,S,PALO COMADO CYN,Agoura Hills,Los Angeles,Off Ramp,1,,4172,35.092,33.76,34.143077,-118.739279,False
764735,405,S,125TH,,Los Angeles,Off Ramp,2,,4521,44.372,20.6,33.921786,-118.369125,False
764740,10,E,EASTERN,,Los Angeles,Off Ramp,1,,2478,19.29,20.79,34.059959,-118.174416,False
764744,101,S,VERMONT,Los Angeles,Los Angeles,On Ramp,1,,3002,5.548,4.2,34.078365,-118.288977,False
764748,405,S,JEFFERSON,,Los Angeles,On Ramp,1,,3195,49.602,25.83,33.986242,-118.398076,False
764752,101,S,LAS VIRGENES,90310.0,Los Angeles,On Ramp,1,,4176,32.352,31.02,34.148836,-118.697394,False
764754,405,S,WOODCREST,Los Angeles,Los Angeles,Mainline,6,0.425,2069,61.912,38.14,34.142078,-118.471554,False
764760,101,N,UNIVERSAL 2,Los Angeles,Los Angeles,Mainline,5,0.19,4556,11.178,9.83,34.134078,-118.355163,False
764766,101,S,UNIVERSAL 2,Los Angeles,Los Angeles,Mainline,5,0.365,4556,11.178,9.83,34.133863,-118.35542,False
